"u1","u2","u3","u4","u5","u6","u7","u8","u9"
-198.343858275248,-6.63292407788759,-27880.7780227055,535.658872387441,27049.1898864749,0.288431731266526,0.207730600770164,-1270.73426573609,-1.91230617984807
5672.68910221061,-10.1125656162729,-27886.5511127427,-12801.909581513,-441335.297036651,-0.431623710266964,0.933881792306436,121.991558274649,2.22299908419457
7810.16744788937,3.83396992524447,-27880.2166439539,-32135.0834121075,75969.0123192785,-0.757987358936481,1.80314771048528,-602.789656773302,0.289798136816854
-3951.58350182911,1.94524042436275,-27883.2796812667,123387.129117675,52669.8768695056,-1.79304590771828,-2.20153312227844,1165.16460345323,-0.279210592240499
4549.68390946595,5.52998596500042,-27884.347143282,-50324.8393130887,-291162.862489434,-0.222593783156643,-0.930499888377948,19.4344333619449,0.948043752191233
2674.09073948454,1.82811996675412,-27882.711827622,-7886.63264044974,-367187.865506618,0.242245155058508,-2.46730060878355,749.437558763109,-0.98108657940714
-1634.48999132945,-2.27350076573134,-27883.0214713551,-20137.3656860284,30252.5717037364,2.76580983240776,3.86260984708271,730.278800875009,1.3191775543543
-977.863655234649,-1.11082195865152,-27881.4484279176,-43983.8096338205,149612.610060491,0.161746912880343,-2.00840270939225,953.36976227726,-1.38052844443252
4150.75864582684,-7.50208573037497,-27883.3632743952,-10036.5054758214,-395659.898675579,-3.31543439483682,-4.87985177161748,331.93923305176,1.12684381151414
-2590.96476151246,-13.6559870025265,-27883.0108280086,-50714.0258926696,323611.896883629,2.50570952459745,3.07554263644699,-935.344653572003,-0.755193423546368
480.620401323801,11.5299147024755,-14703.6037069693,37883.7584103814,739361.824420119,1.07159739986442,0.623601577315277,126.541734292333,0.832320263013336
4903.82808315543,7.73186934892651,-14704.7644538889,37883.3507715974,-361185.017215548,0.924562473455954,-2.58971372791481,124.463055628985,0.274918403448382
-3375.51013218695,-4.09586793114743,-14703.3223852576,-45892.9676612052,40075.9685846198,-0.257911630728379,-1.94763965872156,-394.159607943706,-0.404685976466759
336.083840046638,10.5986890114019,19085.1825795471,237754.83351638,268051.742178115,-1.43186923437348,3.48204255821693,123.768510185012,-0.616982755266152
1348.83270903079,12.2504882419862,-10648.7301027198,50040.479351838,-14781.1616674235,1.20781314265929,1.40415780532134,643.337989302997,0.367025967412212
-2454.58763683958,-9.69481184037967,-10654.3187951659,-46914.2429434232,52390.9936551968,1.38234969887711,-3.53542974656811,-743.975980898304,-1.26890155134776
6240.38644845816,0.758937795042856,-10649.7841551723,-42595.8136298741,-405232.576514402,-1.16440831337898,-2.2506574130973,-135.401237251111,-1.63138670740963
785.971912473394,16.0456780314065,-10653.4957274415,-35877.6171938264,112345.135948828,-2.09122662911983,1.29227698639761,-395.789021264514,1.32271247347953
-691.332378246098,10.3964000584813,-10651.1097877655,52067.8362153515,189544.161693284,0.520298220597637,-2.94585107395813,124.377142381663,0.610180291696108
-3911.23617665604,3.38320910050807,-10651.9768801451,-7886.57333024489,7665.36959258592,0.124161117140568,0.95281310532321,-393.369925922943,-0.0857408433174107
-649.039188131668,17.1564971139849,-10652.24768182,29906.7719341046,94274.7794761131,-0.86063851801343,-1.0845834382698,-135.281649455311,-0.654947579655893
7906.71003987534,-8.15901779621423,-10652.5609670158,-43484.2789772402,-331557.257729831,-0.34415888222266,-2.3864679694299,-397.26211235171,-1.80618573762874
-3149.53511630337,4.82668324351941,-10650.522856565,16360.222290409,93160.6226367225,6.47504736211166,-4.53591404192978,375.143653480429,3.54046597798889
5099.41579267223,-10.7200251923107,-10650.5761480343,-36061.836269921,-432989.573905421,0.651617477836213,1.11499430900569,-83.5341159860772,-1.114964872311
-2696.71986774714,-2.56650214009287,-10653.3459407627,-32861.661569553,36033.9445741723,-0.841834528340616,0.869767350031642,-657.001393926867,1.45848606788798
-858.419567158116,0.905716971931523,-10652.0081446542,-23735.4449713103,109770.143594723,-3.72489658632786,-1.71845288132917,386.515584332375,-2.01418550371979
-4039.5662830234,-7.41852825506003,-10650.9792660927,-32163.0497864683,-376182.089920555,-1.33811758287062,0.874109185565812,-1032.82176691713,0.138327285723135
2702.83602473373,0.934729910694265,-10652.1462735072,123385.337754455,-369769.458955985,2.93864172612631,5.8979341679803,1162.76502754307,1.65826262612871
1698.05910508693,-9.67782724579707,-10650.2008454763,-65352.7340555982,-399915.439747922,0.419331176666569,1.84610801873417,-1675.24301673242,-1.24114540662779
4172.10581406644,-10.3536275553734,-10653.232130869,-19255.5850421349,-402442.47284591,1.45977327939627,-2.11955313307918,-184.368335865736,1.61726453378567
1654.16845419516,7.26967150933336,-23639.3101770882,-11524.1884350504,-433179.711653602,0.585905429856582,-1.41362399415435,844.518141254579,-0.39318520174184
-513.512888554356,14.68747528511,19756.0938623034,54405.5109670688,181710.720386486,-4.1541696485735,2.98859779153868,645.129706134403,-0.612189267452426
1316.97093673413,4.45614874414493,19755.0493816725,54404.8345004013,39204.5486403698,3.1635088797361,2.2101829152744,-1696.94900651019,0.486878744134233
-496.535142097702,12.2482633987634,-29900.8347374152,-11758.5100933103,318429.191726099,1.80510297463154,-2.51193085855877,-393.993093746517,0.92537049632933
-2319.27995817009,2.63035172377513,-29898.2357942951,-31510.9542653755,-337269.731245997,3.91685309168465,-2.11068382769055,-393.906455467813,-0.188679901917888
606.185298970656,-11.9677569003446,-29902.699096042,-46736.6254801927,-6544.23970590342,2.87141677348258,-3.09810075179816,-165.396462604598,-0.774236009928078
-1951.83799707171,-6.00899546394684,-29901.6741095537,-64558.9636027336,-382927.534606726,2.68507470919332,-1.48862730669642,-1218.44085876979,2.0697526761025
-2898.68771999605,5.01432533668571,-6662.87526025523,58796.009392261,237562.099596254,-3.25446379200478,4.3853158094753,642.733718643687,-2.79938166446878
2824.55361516288,10.5047932517244,-21415.7832239506,23259.8986246661,-383275.706262107,-2.54429462489921,0.0412035442369469,-992.99270141898,1.35184295506275
5756.67691229878,-1.18322624120758,-21418.1662222531,-30433.1874582755,-448363.177105667,0.621639381878005,-4.65635156562702,281.538522801187,-1.3601504518759
-3112.48907489399,16.3816061103796,-21415.5286938486,266584.312165826,222056.614203927,1.43520246801955,0.461124841473474,645.747741016356,1.62546340275516
3974.22244250615,2.99873354862365,-21412.7133584169,-55574.4917529392,-259656.424131604,-2.43128614258919,-3.4365395431061,-395.618896426335,-2.11650116392195
-2928.59703640677,-5.35106591780243,-21416.1289943298,-34532.4700593565,-370143.073048552,-0.216619470830442,1.52885183196057,-135.498805830519,1.07255762154873
-294.998845420858,-3.79493522874799,-21420.7864550366,-23078.2942750103,-58197.4629031592,2.48668890624372,-0.805337625955004,4.58295913013109,0.931326754260013
-3361.40438405988,-5.87450119886701,-21412.546816073,-25499.0505575788,165194.9422971,-3.47982025453668,1.29077706142714,-34.2367762173259,1.17749634908513
-2121.87890389598,-6.92078893375368,-21415.9665950255,-22602.6567969459,43113.9394023747,-0.126356499824453,-0.432018550254289,451.214569108884,0.445473739441827
-3516.30054838,16.6776710283021,5938.08409791923,266586.74684387,421117.832030082,3.97121640008049,4.44789842685257,126.664189225301,-2.18406172793842
-28.9408983136458,4.71572573698963,5935.98854268738,211560.248597472,127259.258594695,0.945347745765105,1.02994270020399,2722.11229824782,-0.669114035285922
-1786.64070496879,9.94841947605579,5935.78658371113,-12768.8662440286,354451.134665625,1.70654745690681,4.48027076726249,-341.547297830099,1.34296979176407
-3785.5636756263,-9.02197026453178,5938.54749208899,-58259.4143434366,-412269.774321036,0.241466357557194,-5.23777874745602,-731.738203983638,-1.81930662505567
1465.58504821878,1.87013954674054,5935.41205104498,79939.1095512002,49059.9651088504,0.290463685806523,1.40375406182158,230.570540344056,1.80933610690549
-2926.44601735614,-8.12130162876282,5934.49583635913,-30583.2609349928,200086.772849449,-1.51633787321945,2.60462899664137,125.328388000719,-1.55931115090449
3647.00516808108,16.1761420132804,-4320.17062214337,82148.3546664618,-103123.078002209,1.70202001906846,3.78808861027017,123.099621515088,-0.0168449038249917
-3067.0171229864,2.70223299430328,-4315.4581002624,52735.7265395896,100681.078274043,-1.13624455185269,2.15486667728893,644.625328487522,2.61178809608447
-3185.23016173164,2.54571328075344,-4318.98757106668,-6183.60649126186,432187.537260002,3.27640008736135,-2.97655454039751,385.99317847788,-2.4216250785019
942.327658113157,-1.80944388344198,-4318.93533768977,-30796.1489281432,-428315.700349399,1.88932067102067,-1.43470778394394,747.500342283488,1.6987975466935
