"u1","u2","u3","u4","u5","u6","u7","u8","u9"
8364.507,-7.24800000000005,-28064.4262979224,-6974.24076999999,-451619.629,0.162,-2.175,452.976,0.375
4836.507,-12.248,-28064.4262979224,-46196.95077,-433038.629,0.162,-2.175,391.976,0.375
2265.507,2.75199999999995,-28064.4262979224,-55574.10077,-301257.629,-0.838,0.824999999999999,20.9760000000001,-0.625
-3180.493,0.751999999999953,-28064.4262979224,-5004.31077,172161.371,-1.838,-2.175,-395.024,-0.625
1674.507,-3.24800000000005,-28064.4262979224,-48088.65077,-410850.629,2.162,-2.175,-430.024,0.375
-2470.493,10.752,-28064.4262979224,237287.44923,48801.371,1.162,1.825,228.976,0.375
-3331.493,-1.24800000000005,-28064.4262979224,-45792.43077,59379.371,-0.838,-0.175000000000001,-31.0239999999999,-0.625
-937.493,-9.24800000000005,-28064.4262979224,-52445.49077,246847.371,0.162,-2.175,-515.024,-0.625
-1590.493,-1.24800000000005,-28064.4262979224,-60668.39077,160365.371,2.162,-6.175,-771.024,0.375
-3209.493,-9.24800000000005,-28064.4262979224,-65352.12777,89769.371,1.162,-3.175,-1800.024,0.375
-3111.493,8.75199999999995,-28064.4262979224,87721.54923,191518.371,1.162,0.824999999999999,644.976,0.375
-3111.493,10.752,-28064.4262979224,77395.34923,147237.371,1.162,0.824999999999999,644.976,0.375
-3489.493,4.75199999999995,-28064.4262979224,-22436.69077,336579.371,-0.838,1.825,644.976,-0.625
-1920.493,-1.24800000000005,-28064.4262979224,13016.26923,62668.371,-0.838,-1.175,384.976,0.375
-3151.493,2.75199999999995,-28064.4262979224,44477.04923,8230.37099999998,-1.838,1.825,-135.024,-0.625
-2929.493,14.752,-28064.4262979224,53655.24923,-296110.629,-0.838,1.825,139.976,0.375
-223.493,-8.24800000000005,-28064.4262979224,-20026.64077,-32444.629,0.162,1.825,-105.024,0.375
-4039.493,-4.24800000000005,-28064.4262979224,-29288.02077,-384383.629,-0.838,3.825,124.976,0.375
3005.507,2.75199999999995,-28064.4262979224,-34044.11077,-375125.629,1.162,-2.175,124.976,-0.625
-3066.493,-3.24800000000005,-28064.4262979224,-53973.65077,160104.371,0.162,-2.175,-779.024,-0.625
-426.493,-7.24800000000005,-28064.4262979224,49411.64923,184414.371,1.162,-1.175,214.976,0.375
4549.507,6.75199999999995,-28064.4262979224,-56100.70077,-293523.629,0.162,-2.175,-75.0239999999999,0.375
-3188.493,8.75199999999995,-28064.4262979224,-42112.60077,187904.371,-1.838,0.824999999999999,-395.024,-0.625
-3130.493,14.752,-28064.4262979224,-27079.90077,412181.371,2.162,-1.175,-1955.024,0.375
-3199.493,16.752,-4197.3685439224,266584.24923,325575.371,-0.838,1.825,384.976,0.375
6280.507,-7.24800000000005,-4197.3685439224,-16154.06077,-408329.629,0.162,-0.175000000000001,92.9760000000001,0.375
5315.507,0.751999999999953,-4197.3685439224,-11693.43077,-417300.629,1.162,-2.175,644.976,0.375
1468.507,-5.24800000000005,-4197.3685439224,-26388.89077,4718.37099999998,0.162,-0.175000000000001,254.976,0.375
750.507,-11.248,-4197.3685439224,-54690.39077,24102.371,-1.838,-2.175,-337.024,-0.625
-3083.493,-11.248,-4197.3685439224,-62642.70077,-370580.629,-0.838,-2.175,-915.024,-0.625
-4062.493,12.752,-4197.3685439224,-22571.15077,338024.371,1.162,-0.175000000000001,124.976,0.375
-3292.493,-1.24800000000005,-4197.3685439224,-53717.00077,155500.371,-0.838,-0.175000000000001,-275.024,-0.625
5804.507,-1.24800000000005,-4197.3685439224,18577.36923,-392717.629,1.162,-1.175,904.976,0.375
2472.507,-12.248,-4197.3685439224,-27956.39077,-408010.629,2.162,1.825,20.9760000000001,0.375
-3900.493,-8.24800000000005,-4197.3685439224,-30583.64077,39458.371,-0.838,1.825,-395.024,0.375
3348.507,-8.24800000000005,-4197.3685439224,-26008.94077,-324888.629,1.162,-1.175,-135.024,0.375
5328.507,-8.24800000000005,-4197.3685439224,-41140.64077,-454809.629,0.162,0.824999999999999,1375.976,0.375
-185.493,4.75199999999995,-24851.7550839224,40609.64923,61864.371,1.162,2.825,-135.024,0.375
-866.493,-8.24800000000005,-24851.7550839224,-39381.14077,253610.371,-1.838,1.825,324.976,-0.625
-3786.493,-8.24800000000005,-24851.7550839224,-51345.75077,-418696.629,1.162,-4.175,-839.024,0.375
7779.507,8.75199999999995,-24851.7550839224,11984.97923,215102.371,-1.838,-0.175000000000001,-135.024,-0.625
-2214.493,-4.24800000000005,-24851.7550839224,-41363.52077,355430.371,-1.838,-2.175,-395.024,-0.625
-3568.493,4.75199999999995,-24851.7550839224,-51535.00077,2154.37099999998,2.162,-2.175,384.976,0.375
-3137.493,-7.24800000000005,-24851.7550839224,-36182.78077,194798.371,0.162,1.825,106.976,0.375
-3930.493,4.75199999999995,-29701.4719479224,-10312.40077,30872.371,-1.838,3.825,124.976,-0.625
-3400.493,6.75199999999995,-29701.4719479224,-66490.32877,-326112.629,3.162,1.825,1484.976,0.375
4488.507,-7.24800000000005,-29701.4719479224,-49368.35077,-257766.629,1.162,-2.175,104.976,-0.625
-3111.493,-8.24800000000005,-29701.4719479224,-21786.14077,43389.371,-1.838,0.824999999999999,-413.024,-0.625
-1107.493,10.752,-29701.4719479224,1412.10923,146687.371,1.162,1.825,-291.024,0.375
-321.493,-8.24800000000005,-29701.4719479224,-49938.14077,-43438.629,2.162,-2.175,63.9760000000001,-0.625
-1133.493,-1.24800000000005,-29701.4719479224,-56497.56077,64094.371,0.162,-1.175,-1695.024,0.375
4836.507,-1.24800000000005,-29701.4719479224,-45375.34077,-417193.629,0.162,-2.175,704.976,0.375
860.507,0.751999999999953,-29701.4719479224,-39787.73077,260153.371,1.162,-2.175,124.976,0.375
2859.507,6.75199999999995,-29701.4719479224,-51483.09077,-174473.629,-0.838,-2.175,644.976,-0.625
-3066.493,-4.24800000000005,-29701.4719479224,-51929.59077,145759.371,0.162,-2.175,-1011.024,-0.625
-985.493,-1.24800000000005,-29701.4719479224,29699.54923,230288.371,1.162,1.825,-135.024,0.375
7891.507,16.752,-29701.4719479224,266584.24923,646262.371,1.162,1.825,-395.024,0.375
1679.507,-11.248,-29701.4719479224,-46738.09077,-434019.629,-1.838,-2.175,-395.024,-0.625
-3385.493,-7.24800000000005,-29701.4719479224,-42859.02077,10675.371,-1.838,3.825,-1315.024,-0.625
1151.507,-7.24800000000005,-29701.4719479224,-36182.78077,61166.371,0.162,-2.175,35.9760000000001,0.375
6477.507,2.75199999999995,-29701.4719479224,-68948.02377,-401748.629,-1.838,1.825,-1235.024,-0.625
5775.507,4.75199999999995,-29701.4719479224,10298.89923,-420325.629,-1.838,4.825,-135.024,-0.625
172.507,14.752,-29701.4719479224,75470.84923,165255.371,2.162,3.825,644.976,0.375
2678.507,-11.248,-29701.4719479224,-48726.17077,-402881.629,-1.838,1.825,-1315.024,-0.625
-857.493,-5.24800000000005,-29701.4719479224,-38823.02077,73171.371,-0.838,-2.175,384.976,0.375
-2216.493,-10.248,-29701.4719479224,-44820.52077,218606.371,-0.838,-3.175,-172.024,-0.625
-793.493,-3.24800000000005,-29701.4719479224,25473.84923,56162.371,0.162,4.825,-216.024,0.375
-2978.493,4.75199999999995,-29701.4719479224,-23649.12077,228052.371,2.162,1.825,228.976,0.375
-3292.493,-5.24800000000005,-29701.4719479224,-27943.16077,122613.371,2.162,-0.175000000000001,400.976,0.375
5711.507,-8.24800000000005,-29701.4719479224,-37797.59077,-418850.629,1.162,-2.175,-173.024,-0.625
-3299.493,-7.24800000000005,-29701.4719479224,-12815.94077,444246.371,-1.838,-2.175,796.976,-0.625
-3501.493,-5.24800000000005,-29701.4719479224,-35714.49077,219606.371,0.162,-2.175,644.976,0.375
967.507,8.75199999999995,-28749.9980269224,11984.97923,137636.371,0.162,3.825,124.976,0.375
-309.493,-5.24800000000005,-28749.9980269224,-35714.49077,-18907.629,1.162,-2.175,35.9760000000001,0.375
-3802.493,10.752,-5586.1482239224,237287.44923,295599.371,3.162,1.825,-135.024,0.375
-875.493,-6.24800000000005,-5586.1482239224,-7306.74076999999,249886.371,-1.838,-2.175,834.976,-0.625
-3258.493,-10.248,-5586.1482239224,-59215.98077,241639.371,-1.838,5.825,-1155.024,-0.625
-3848.493,0.751999999999953,-5586.1482239224,-14369.08077,-258342.629,7.162,-5.175,-395.024,-0.625
-2598.493,-9.24800000000005,-5586.1482239224,30754.34923,159497.371,2.162,-2.175,170.976,-0.625
-691.493,16.752,-5586.1482239224,8342.22923000001,214994.371,-0.838,-0.175000000000001,176.976,0.375
-2039.493,2.75199999999995,-5586.1482239224,-39109.99077,106927.371,0.162,-2.175,529.976,-0.625
-1983.493,-1.24800000000005,-5586.1482239224,-43985.07077,-6216.62900000002,1.162,-0.175000000000001,184.976,0.375
-97.4929999999999,4.75199999999995,-5586.1482239224,-40623.13077,-204066.629,0.162,-1.175,2436.976,-0.625
-87.4929999999999,-1.24800000000005,-5586.1482239224,25528.74923,367106.371,-0.838,1.825,1164.976,0.375
-3505.493,-5.24800000000005,-5586.1482239224,-40221.86077,43947.371,-1.838,-2.175,-649.024,-0.625
-1786.493,14.752,-29964.0762087224,20411.33923,399787.371,0.162,5.825,-291.024,0.375
-1671.493,-7.24800000000005,-29964.0762087224,-51538.13077,-33533.629,-1.838,-2.175,-530.024,-0.625
-2842.493,10.752,-29964.0762087224,-614.110769999999,154510.371,-0.838,-2.175,-395.024,0.375
-1884.493,-5.24800000000005,-29964.0762087224,-31051.69077,66617.371,0.162,-1.175,224.976,-0.625
736.507,16.752,-29808.3894689224,-3173.52076999999,125807.371,0.162,-2.175,-135.024,0.375
-2928.493,-10.248,-29808.3894689224,-7392.30076999999,204453.371,1.162,1.825,-195.024,-0.625
5672.507,-11.248,-29808.3894689224,-24869.26077,-440655.629,-0.838,1.825,76.9760000000001,0.375
-2928.493,-3.24800000000005,-29808.3894689224,74985.84923,237502.371,-0.838,1.825,104.976,0.375
7848.507,10.752,55200.4588160776,237287.44923,93766.371,1.162,1.825,-291.024,0.375
-2435.493,-5.24800000000005,55200.4588160776,-31051.69077,-57718.629,-0.838,-2.175,395.976,-0.625
701.507,4.75199999999995,55200.4588160776,-62446.86077,89827.371,1.162,-7.175,124.976,0.375
531.507,-4.24800000000005,55200.4588160776,9957.35923,31656.371,-0.838,-2.175,33.9760000000001,0.375
-2928.493,-11.248,55200.4588160776,-34809.63077,179167.371,2.162,1.825,-355.024,-0.625
-4032.493,8.75199999999995,-24422.1917519224,-2080.39077,467983.371,0.162,-2.175,654.976,0.375
-197.493,-4.24800000000005,-24422.1917519224,19013.97923,28068.371,1.162,1.825,384.976,0.375
-2436.493,-4.24800000000005,-24422.1917519224,-44450.32077,-53063.629,-1.838,-2.175,-395.024,-0.625
-3502.493,-4.24800000000005,-24422.1917519224,-47401.27077,160092.371,-0.838,-2.175,824.976,-0.625
-3714.493,-8.24800000000005,-24422.1917519224,-28824.14077,115133.371,-1.838,1.825,6.97600000000011,-0.625
914.507,8.75199999999995,-24422.1917519224,228176.24923,395635.371,0.162,-2.175,1704.976,0.375
-4062.493,10.752,-24422.1917519224,-23915.64077,301596.371,1.162,-0.175000000000001,124.976,0.375
1629.507,16.752,-6961.1477739224,91255.64923,143244.371,-0.838,2.825,124.976,0.375
8117.507,16.752,-6961.1477739224,-13370.02077,-248908.629,-1.838,-2.175,-185.024,-0.625
-2022.493,-1.24800000000005,-6961.1477739224,-39814.24077,668.370999999985,0.162,1.825,-135.024,0.375
-538.493,-4.24800000000005,-6961.1477739224,77803.54923,598580.371,1.162,-0.175000000000001,92.9760000000001,0.375
-2465.493,-3.24800000000005,-6961.1477739224,-30433.66077,23793.371,1.162,-2.175,4.97600000000011,0.375
-566.493,2.75199999999995,-6961.1477739224,21680.56923,168595.371,1.162,-2.175,384.976,0.375
-3501.493,-8.24800000000005,-6961.1477739224,-21786.14077,199531.371,-0.838,-2.175,850.976,0.375
3815.507,-9.24800000000005,-6961.1477739224,-24788.42077,-390088.629,1.162,-2.175,-187.024,0.375
-2223.493,-10.248,-6961.1477739224,-45780.21077,-397121.629,0.162,-1.175,-395.024,0.375
-3876.493,6.75199999999995,-6961.1477739224,232422.74923,246558.371,2.162,3.825,124.976,0.375
3403.507,-9.24800000000005,-6961.1477739224,-34929.35077,-335184.629,-0.838,1.825,20.9760000000001,0.375
1652.507,0.751999999999953,-6961.1477739224,-34436.43077,-229997.629,0.162,-3.175,-499.024,0.375
-161.493,8.75199999999995,-6961.1477739224,-31293.09077,247621.371,1.162,1.825,-395.024,0.375
633.507,-4.24800000000005,-6961.1477739224,19013.97923,-44863.629,-1.838,1.825,1244.976,-0.625
-3244.493,16.752,56605.7746760776,266584.24923,490736.371,0.162,5.825,-165.024,0.375
-584.493,-8.24800000000005,56605.7746760776,-50817.90077,12841.371,2.162,-2.175,-1098.024,0.375
-4060.493,-8.24800000000005,56605.7746760776,6365.86923000001,297414.371,-1.838,1.825,644.976,-0.625
-929.493,6.75199999999995,-25141.8853199224,35097.14923,61075.371,3.162,3.825,384.976,0.375
-2430.493,-4.24800000000005,-25141.8853199224,-44382.40077,-374169.629,2.162,-2.175,-274.024,0.375
-691.493,14.752,-25141.8853199224,12812.74923,218496.371,-0.838,-0.175000000000001,-83.0239999999999,0.375
-3994.493,4.75199999999995,-23639.3258679224,7874.03923000001,267186.371,-1.838,1.825,-135.024,-0.625
-608.493,-3.24800000000005,-23639.3258679224,-39261.15077,-2080.62900000002,1.162,1.825,-395.024,-0.625
-2440.493,14.752,-9067.9271939224,67902.64923,106891.371,-1.838,1.825,20.9760000000001,-0.625
-1832.493,12.752,-9067.9271939224,75428.84923,44721.371,-1.838,1.825,-395.024,-0.625
-900.493,-6.24800000000005,-9067.9271939224,55923.34923,-123621.629,-1.838,3.825,-153.024,-0.625
225.507,2.75199999999995,-9067.9271939224,26746.44923,17774.371,2.162,-1.175,644.976,0.375
-3498.493,-8.24800000000005,-9067.9271939224,-42900.14077,243157.371,-0.838,2.825,-395.024,0.375
8177.507,-11.248,-9067.9271939224,-38288.77077,-361967.629,-0.838,1.825,-395.024,0.375
-1434.493,-10.248,-9067.9271939224,39416.04923,-20792.629,-1.838,1.825,124.976,-0.625
-2440.493,10.752,-6599.2583439224,80434.64923,61830.371,-1.838,1.825,644.976,-0.625
423.507,-9.24800000000005,-6599.2583439224,-22944.62077,82302.371,-1.838,-2.175,-611.024,-0.625
-3945.493,-10.248,-6599.2583439224,-23914.45077,218675.371,1.162,-0.175000000000001,465.976,0.375
5812.507,12.752,-6599.2583439224,-47571.15077,-436397.629,1.162,-2.175,-595.024,0.375
1019.507,-6.24800000000005,-6599.2583439224,-44942.78077,108637.371,-0.838,1.825,-288.024,0.375
-2441.493,-4.24800000000005,-6599.2583439224,-24759.71077,7438.37099999998,-0.838,0.824999999999999,588.976,0.375
-2441.493,-5.24800000000005,-6599.2583439224,-32916.81077,8687.37099999998,-0.838,0.824999999999999,644.976,0.375
2038.507,2.75199999999995,-6599.2583439224,-4915.30076999999,-302495.629,-1.838,1.825,124.976,-0.625
-3272.493,12.752,-6599.2583439224,-11171.15077,214032.371,2.162,-2.175,-135.024,0.375
4887.507,4.75199999999995,-6599.2583439224,-47897.71077,-407728.629,1.162,-3.175,884.976,0.375
-3543.493,10.752,-4573.0381139224,23700.52923,108172.371,-1.838,-2.175,1164.976,-0.625
2281.507,-6.24800000000005,-4573.0381139224,-56794.13077,-413051.629,-0.838,-1.175,-15.0239999999999,-0.625
1597.507,-4.24800000000005,-4573.0381139224,-5137.02076999999,43596.371,-0.838,-2.175,-395.024,-0.625
436.507,-3.24800000000005,-4573.0381139224,-11021.99077,212621.371,-1.838,1.825,-275.024,-0.625
-3272.493,8.75199999999995,-4573.0381139224,-17227.72077,214497.371,2.162,-2.175,-51.0239999999999,0.375
-1856.493,-1.24800000000005,-4573.0381139224,-48155.90077,4520.37099999998,0.162,-2.175,-375.024,0.375
3648.507,0.751999999999953,-4573.0381139224,19076.51923,-156163.629,2.162,2.825,540.976,0.375
-793.493,-11.248,-4573.0381139224,-25863.29077,-397248.629,-1.838,4.825,-323.024,-0.625
-4032.493,16.752,-4573.0381139224,-14689.27077,707464.371,0.162,-2.175,124.976,0.375
4131.507,-11.248,-4573.0381139224,11152.68923,-396985.629,3.162,-0.175000000000001,-225.024,0.375
2281.507,-11.248,-4573.0381139224,-60654.62077,-416126.629,-0.838,-1.175,-395.024,-0.625
747.507,-11.248,-4573.0381139224,-45147.63077,-5828.62900000002,-1.838,-2.175,-395.024,-0.625
-3299.493,-5.24800000000005,-4573.0381139224,-18617.56077,434883.371,-1.838,-2.175,1060.976,-0.625
-3299.493,-6.24800000000005,-4573.0381139224,-18517.48077,435997.371,-1.838,-2.175,958.976,-0.625
-777.493,4.75199999999995,-24851.7550839224,44246.94923,64140.371,-1.838,3.825,-395.024,-0.625
799.507,-10.248,-24851.7550839224,-40022.02077,-84267.629,-0.838,1.825,-395.024,0.375
-2770.493,-6.24800000000005,-24851.7550839224,-66563.48377,111990.371,0.162,-2.175,-319.024,-0.625
-491.493,-9.24800000000005,-24851.7550839224,-49495.41077,130788.371,-0.838,-2.175,-417.024,0.375
-690.493,16.752,-24851.7550839224,-870.370769999994,269103.371,-0.838,-2.175,124.976,0.375
-115.493,-8.24800000000005,-24851.7550839224,-24425.39077,-346241.629,-1.838,-1.175,384.976,-0.625
1347.507,10.752,-12677.9190539224,24713.63923,88125.371,2.162,2.825,124.976,0.375
-3244.493,8.75199999999995,12364.1615860776,228176.24923,480499.371,1.162,5.825,-221.024,0.375
-3851.493,4.75199999999995,-27034.1276729224,38184.74923,511585.371,-0.838,5.825,-655.024,0.375
-3275.493,2.75199999999995,-27034.1276729224,3949.98923000001,146427.371,1.162,1.825,-395.024,0.375
952.507,-10.248,-27034.1276729224,-22747.46077,183221.371,-1.838,-2.175,754.976,-0.625
-3009.493,10.752,-27034.1276729224,77395.34923,370160.371,-0.838,-2.175,540.976,-0.625
5301.507,16.752,-27034.1276729224,17554.82923,-355797.629,-0.838,1.825,644.976,0.375
630.507,16.752,-27034.1276729224,23082.37923,159476.371,1.162,-0.175000000000001,219.976,0.375
-4008.493,-1.24800000000005,-27034.1276729224,19967.64923,99773.371,1.162,1.825,540.976,0.375
1088.507,8.75199999999995,-27034.1276729224,-4244.30076999999,333556.371,0.162,-2.175,-655.024,0.375
-2714.493,8.75199999999995,-27034.1276729224,-33456.99077,339813.371,0.162,-2.175,-395.024,0.375
-3110.493,-3.24800000000005,-27034.1276729224,-6893.66076999999,-60385.629,-0.838,1.825,-395.024,0.375
-2214.493,-3.24800000000005,-27034.1276729224,-39261.15077,378304.371,-1.838,-2.175,-395.024,-0.625
-3376.493,-1.24800000000005,-27034.1276729224,-30082.30077,91463.371,1.162,-2.175,644.976,0.375
-3199.493,6.75199999999995,-2053.8219439224,81273.24923,234599.371,0.162,1.825,124.976,0.375
4307.507,4.75199999999995,-2053.8219439224,-16374.55077,-338730.629,2.162,1.825,384.976,0.375
-2744.493,0.751999999999953,-2053.8219439224,-58517.26077,25636.371,1.162,-2.175,-343.024,0.375
7997.507,16.752,-2053.8219439224,-57988.47077,217705.371,1.162,5.825,214.976,0.375
-171.493,2.75199999999995,-2053.8219439224,-36577.05077,139503.371,-1.838,-2.175,-83.0239999999999,-0.625
-3490.493,-8.24800000000005,-2053.8219439224,-4191.13076999999,428179.371,-1.838,-2.175,265.976,-0.625
-1558.493,4.75199999999995,-2053.8219439224,-60022.00077,203171.371,0.162,-2.175,-600.024,0.375
1683.507,4.75199999999995,-2053.8219439224,-33348.56077,-434914.629,-1.838,-2.175,-395.024,-0.625
-2556.493,14.752,-2053.8219439224,252007.14923,246274.371,0.162,-2.175,540.976,0.375
-4039.493,-13.248,-2053.8219439224,-53588.79077,-390843.629,-0.838,1.825,-307.024,-0.625
2383.507,-1.24800000000005,-2053.8219439224,-60737.90077,-364822.629,2.162,2.825,-811.024,0.375
5346.507,8.75199999999995,-2053.8219439224,228176.24923,-374960.629,1.162,2.825,24.9760000000001,0.375
-1229.493,8.75199999999995,-16848.5307739224,27132.24923,691818.371,-1.838,-0.175000000000001,124.976,-0.625
-1711.493,16.752,-26307.6024359224,-28968.79077,-355105.629,-1.838,2.825,-135.024,-0.625
278.507,-11.248,-26307.6024359224,-60654.62077,146508.371,-0.838,1.825,-679.024,0.375
4836.507,-4.24800000000005,-26307.6024359224,-38344.65077,-422189.629,0.162,-2.175,340.976,0.375
524.507,0.751999999999953,-26307.6024359224,39143.84923,434303.371,1.162,-2.175,644.976,0.375
246.507,-8.24800000000005,-26307.6024359224,-18267.14077,-416442.629,1.162,-0.175000000000001,-65.0239999999999,-0.625
-3707.493,2.75199999999995,-26307.6024359224,33078.84923,207840.371,1.162,1.825,384.976,0.375
-3614.493,0.751999999999953,-26307.6024359224,-15706.90077,66865.371,0.162,1.825,124.976,0.375
-4050.493,-10.248,-26307.6024359224,-39062.33077,123940.371,-1.838,1.825,-210.024,-0.625
1154.507,10.752,-5586.1482239224,36870.94923,192052.371,2.162,1.825,280.976,0.375
-2558.493,-6.24800000000005,-5586.1482239224,-31329.75077,244358.371,-1.838,-2.175,-395.024,-0.625
5638.507,-11.248,-5586.1482239224,-38785.79077,-415503.629,-1.838,-1.175,-281.024,-0.625
-2465.493,-4.24800000000005,-5586.1482239224,-29288.02077,16285.371,0.162,-2.175,-255.024,0.375
-1836.493,2.75199999999995,-5586.1482239224,-2382.36077,50695.371,1.162,0.824999999999999,-381.024,0.375
3545.507,2.75199999999995,-5586.1482239224,-2382.36077,-347726.629,1.162,-2.175,-395.024,0.375
-1880.493,0.751999999999953,-5586.1482239224,-37112.08077,300695.371,0.162,-2.175,122.976,0.375
39.5070000000001,4.75199999999995,-5586.1482239224,4236.74923,72646.371,0.162,-3.175,124.976,0.375
4598.507,-3.24800000000005,-5586.1482239224,-18663.66077,-417993.629,-1.838,1.825,-135.024,-0.625
1056.507,4.75199999999995,-30307.6865559224,-50322.57077,18724.371,-1.838,-3.175,-135.024,-0.625
820.507,-7.24800000000005,-30307.6865559224,-11146.88077,7730.37099999998,1.162,1.825,264.976,0.375
3815.507,-7.24800000000005,-30307.6865559224,-24332.45077,-387307.629,1.162,-2.175,-64.0239999999999,0.375
-2464.493,-6.24800000000005,-30307.6865559224,-51669.22077,55135.371,-0.838,-2.175,-300.024,0.375
1191.507,-13.248,-30307.6865559224,-38901.13077,-369550.629,-0.838,-0.175000000000001,-395.024,0.375
-650.493,10.752,-30307.6865559224,31805.44923,72372.371,-0.838,-1.175,-1260.024,-0.625
-3751.493,4.75199999999995,-30307.6865559224,22423.18923,316885.371,1.162,-2.175,604.976,0.375
2038.507,-13.248,-30307.6865559224,-45195.84077,-336531.629,-1.838,1.825,-460.024,-0.625
-3551.493,10.752,-13691.0291639224,6477.65923,-282185.629,3.162,1.825,644.976,0.375
2446.507,2.75199999999995,-13691.0291639224,14081.74923,-409235.629,-1.838,3.825,-675.024,-0.625
-3404.493,0.751999999999953,-13691.0291639224,-21058.19077,60844.371,2.162,-0.175000000000001,124.976,0.375
-1998.493,-7.24800000000005,-13691.0291639224,-56955.89077,144912.371,1.162,-2.175,-435.024,0.375
-57.4929999999999,6.75199999999995,-29759.4979949224,-16850.99077,170088.371,1.162,-2.175,124.976,0.375
4790.507,-4.24800000000005,-29759.4979949224,-36835.21077,-399049.629,-0.838,1.825,-355.024,0.375
7888.507,8.75199999999995,-29759.4979949224,-52932.12077,-335258.629,2.162,2.825,-395.024,0.375
516.507,-12.248,-29759.4979949224,-33225.88077,5974.37099999998,2.162,-5.175,-395.024,0.375
872.507,-11.248,-29759.4979949224,-54690.39077,268782.371,-1.838,1.825,1537.976,-0.625
-2468.493,0.751999999999953,-29759.4979949224,-39787.73077,175913.371,1.162,2.825,494.976,0.375
-3404.493,4.75199999999995,-25457.9696919224,-7887.54076999999,88082.371,2.162,-0.175000000000001,-31.0239999999999,0.375
14.5070000000001,-11.248,-25457.9696919224,-52702.32077,97067.371,1.162,1.825,-395.024,-0.625
-843.493,-7.24800000000005,-25457.9696919224,-32010.13077,-23138.629,-1.838,1.825,-76.0239999999999,-0.625
-2897.493,-1.24800000000005,-25457.9696919224,118364.44923,361637.371,1.162,1.825,-291.024,0.375
-2039.493,-3.24800000000005,-25457.9696919224,-42203.65077,51776.371,1.162,-2.175,-206.024,0.375
8324.507,-13.248,-25457.9696919224,-46244.96077,-253472.629,-0.838,-0.175000000000001,159.976,0.375
-1240.493,-9.24800000000005,-25457.9696919224,-41382.67077,158486.371,-1.838,-2.175,-426.024,-0.625
-3861.493,-4.24800000000005,-25457.9696919224,-27778.58077,-42986.629,-1.838,1.825,-495.024,-0.625
-2963.493,-13.248,-25457.9696919224,-43097.60077,265980.371,-1.838,-3.175,-741.024,-0.625
3027.507,4.75199999999995,-27276.6135159224,39397.14923,-304557.629,1.162,3.825,-395.024,0.375
2678.507,-9.24800000000005,-27276.6135159224,-32163.64077,-393973.629,-1.838,1.825,69.9760000000001,-0.625
-2052.493,4.75199999999995,-27276.6135159224,-32163.64077,335064.371,1.162,1.825,1684.976,0.375
-1634.493,-7.24800000000005,-27276.6135159224,-21161.24077,-22085.629,-0.838,-0.175000000000001,329.976,0.375
-2465.493,-13.248,-27276.6135159224,-49392.31077,5040.37099999998,-0.838,-2.175,-575.024,0.375
-3275.493,-10.248,-27276.6135159224,-20828.07077,86612.371,-0.838,1.825,-395.024,0.375
-3099.493,-7.24800000000005,-27276.6135159224,-46197.14077,-32213.629,-0.838,-2.175,-395.024,-0.625
-22.4929999999999,0.751999999999953,-27276.6135159224,-47814.67077,71731.371,3.162,-3.175,-395.024,0.375
-1634.493,-11.248,-27276.6135159224,-39779.83077,-16328.629,-0.838,-0.175000000000001,89.9760000000001,0.375
-2024.493,10.752,-27276.6135159224,-28981.19077,458621.371,-1.838,-1.175,384.976,-0.625
-3727.493,-11.248,-27276.6135159224,-39382.21077,-15295.629,0.162,1.825,-455.024,-0.625
-1347.493,-3.24800000000005,-27276.6135159224,15175.07923,34320.371,0.162,2.825,1974.976,0.375
-2928.493,-12.248,-27276.6135159224,-44170.22077,167378.371,3.162,1.825,-149.024,-0.625
209.507,2.75199999999995,-27276.6135159224,-7448.24076999999,169647.371,-1.838,-2.175,644.976,-0.625
-3131.493,6.75199999999995,-27276.6135159224,-7448.24076999999,113050.371,0.162,-2.175,-395.024,0.375
8084.507,-5.24800000000005,-27276.6135159224,-20171.83077,-438974.629,-1.838,1.825,-395.024,-0.625
497.507,-7.24800000000005,-27276.6135159224,-9477.82076999999,-363431.629,1.162,-2.175,200.976,0.375
268.507,-3.24800000000005,-27276.6135159224,-31904.91077,-379699.629,-1.838,-3.175,-187.024,-0.625
-1009.493,-11.248,-27276.6135159224,11152.68923,212472.371,-1.838,1.825,-395.024,-0.625
-2561.493,-5.24800000000005,-27276.6135159224,-54365.69077,170661.371,-0.838,1.825,-395.024,-0.625
1025.507,-4.24800000000005,-27276.6135159224,-14193.65077,101964.371,-1.838,-2.175,384.976,-0.625
4836.507,-5.24800000000005,-27276.6135159224,-46594.36077,-426157.629,0.162,-2.175,436.976,0.375
217.507,14.752,-27276.6135159224,252007.14923,155.370999999985,1.162,5.825,124.976,0.375
-2182.493,-4.24800000000005,-27276.6135159224,-49665.43077,-10041.629,-1.838,-1.175,179.976,-0.625
-1049.493,-8.24800000000005,-27276.6135159224,-16507.64077,143318.371,-1.838,1.825,-180.024,-0.625
-3825.493,-7.24800000000005,-27276.6135159224,-24499.36077,104110.371,-0.838,2.825,24.9760000000001,0.375
231.507,4.75199999999995,-27276.6135159224,-23649.12077,18929.371,0.162,-2.175,-225.024,0.375
