"Pit","Tit","Yit"
619570.166501695,215147.904143993,834718.070645688
201140.376821838,-207078.041426918,-5937.6646050798
614250.230522487,209430.575599023,823680.80612151
877548.758990976,469040.918122688,1346589.67711366
149184.038860586,-267386.444674692,-118202.405814107
512819.56295357,100698.480539548,613518.043493118
621397.96930643,207461.061446377,828859.030752807
596238.408147653,178693.597282323,774932.005429976
73397.2450460968,-347269.635491356,-273872.390445259
108926.273232515,-305914.702602032,-196988.429369517
86444.4723224728,-323314.959647478,-236870.487325005
224636.64435145,-179753.226701355,44883.4176500949
117849.940919786,-283618.06383168,-165768.122911895
113410.06742439,-283385.749601377,-169975.682176987
570261.802035992,178118.857888556,748380.659924547
749744.326949393,354417.622415301,1104161.94936469
619972.988671873,218456.363236377,838429.35190825
507425.011911441,102074.438512036,609499.450423476
268826.725054071,-138397.157955377,130429.567098694
146008.683041245,-258973.027899361,-112964.344858116
804213.29590515,403487.081591343,1207700.37749649
129348.076217764,-278362.434809398,-149014.358591634
128610.074924931,-274506.207757496,-145896.132832565
746867.361802846,348286.064880343,1095153.42668319
619970.631218045,215323.784326966,835294.415545011
881548.774081999,473126.574334903,1354675.3484169
576222.493649207,159655.662410695,735878.156059903
195173.116030756,-224197.924642128,-29024.8086113718
353045.55615026,-62607.2281814471,290438.327968812
765170.477982584,350496.613341083,1115667.09132367
547146.921637126,126434.127283241,673581.048920367
145544.719655454,-277386.885547741,-131842.165892286
143589.507860484,-274707.828993245,-131118.321132761
107228.237496348,-306497.874423745,-199269.636927397
689652.55686424,281034.931642936,970687.488507176
244831.245072613,-168672.61271451,76158.6323581033
926763.712170221,516020.33870647,1442784.05087669
320099.280425772,-99504.4291947101,220594.851231062
804875.964835466,386884.716474427,1191760.68130989
118115.595804912,-306524.863512191,-188409.26770728
517015.826041546,97509.2620878898,614525.088129436
157259.080188039,-263980.145647207,-106721.065459168
886944.383886047,470116.743886037,1357061.12777208
135014.035901032,-289881.738450628,-154867.702549596
250624.753938749,-169414.096475278,81210.6574634709
1073530.73606744,656289.49437768,1729820.23044512
189092.358536248,-239368.910375188,-50276.5518389397
853380.076058924,428920.851516991,1282300.92757591
794936.206461026,363148.94607257,1158085.1525336
673283.157213981,235299.589617393,908582.746831374
634014.39247045,192019.038844667,826033.431315117
683237.001528335,237977.245028878,921214.246557213
598824.809963143,149539.803483381,748364.613446524
718619.849590622,266810.248473495,985430.098064117
110844.452671769,-345463.238022182,-234618.785350413
227623.124578895,-222772.703137346,4850.42144154903
447524.91969723,933.530594137525,448458.450291367
592532.332621854,145937.885421704,738470.218043557
541652.061694116,92593.3422335037,634245.40392762
161703.14140542,-288910.92890892,-127207.787503501
664322.571776019,218641.019065175,882963.590841194
513767.384497148,64393.0297948935,578160.414292041
133446.722960576,-317007.749091858,-183561.026131282
238346.418881023,-206707.682829904,31638.7360511184
647044.360717055,205494.974841479,852539.335558533
684869.742427386,239847.007594351,924716.750021737
144681.090871769,-304400.938904062,-159719.848032293
157816.795485886,-286082.342332574,-128265.546846688
201425.6647732,-237611.007561515,-36185.3427883154
191345.313869867,-243687.349496072,-52342.0356262051
185376.012353665,-245538.169584603,-60162.1572309384
147348.724304022,-279453.453360446,-132104.729056424
673748.479495381,251641.694034472,925390.173529853
104873.164403862,-321567.679112922,-216694.51470906
774590.270928521,353538.740038583,1128129.0109671
855801.747618779,428682.168087324,1284483.9157061
98059.5451661095,-336383.674690024,-238324.129523915
563750.756816783,134983.081988354,698733.838805137
759277.947923572,328170.227115478,1087448.17503905
507396.149052655,70679.9605677011,578076.109620356
123560.741617358,-314379.216362755,-190818.474745397
782873.882018312,350255.01856188,1133128.90058019
730772.575581847,292174.197339784,1022946.77292163
81316.6174244755,-362261.146469682,-280944.529045206
598372.363995107,160957.383902324,759329.747897431
144320.448695117,-295849.916433945,-151529.467738828
104270.705344846,-330882.481034872,-226611.775690026
421466.803352066,-8100.64640274613,413366.15694932
221932.343820782,-207549.464005999,14382.8798147828
170462.179480164,-255541.065347326,-85078.8858671621
653426.020765945,231692.752057305,885118.77282325
687236.012890596,261506.507707068,948742.520597664
187659.607643536,-242563.001236484,-54903.3935929476
768298.330713245,342143.890132673,1110442.22084592
606847.392674132,174826.843578597,781674.236252729
285270.485165277,-149756.99045529,135513.494709987
171216.566148318,-261287.323428688,-90070.7572803703
147855.966634429,-280252.096038945,-132396.129404516
176873.425035746,-246536.98349369,-69663.5584579439
796819.776154834,377534.296393193,1174354.07254803
123296.021226194,-302474.304263665,-179178.28303747
771028.141552168,350321.911181756,1121350.05273392
141811.744005998,-284899.284559157,-143087.540553158
214612.715405211,-207334.029283448,7278.68612176331
139427.415427353,-279061.747787539,-139634.332360186
629321.606854517,215487.719455493,844809.32631001
779584.749798518,361995.758345113,1141580.50814363
347299.694899742,-76509.952557871,270789.742341871
138105.205430378,-284479.666762449,-146374.461332071
228519.636378406,-189314.464118903,39205.1722595027
734630.618555946,319926.263439488,1054556.88199543
665097.723050787,244872.480377712,909970.203428498
642523.933855308,218060.578282524,860584.512137832
111466.851498524,-316747.196987272,-205280.345488748
686781.784624253,263887.410996539,950669.195620792
87889.3983454393,-339549.059682169,-251659.66133673
115075.938519624,-306652.261610017,-191576.323090393
652540.103388632,235939.198573409,888479.301962041
582093.77101415,161401.610735128,743495.381749278
102157.545528241,-321351.683352797,-219194.137824555
311074.220415,-107047.867789186,204026.352625814
312425.514622224,-103966.762681683,208458.751940541
140966.283361457,-273759.77249002,-132793.489128562
119549.968328511,-290620.997299883,-171071.028971372
638114.740826706,232776.466168705,870891.206995411
868498.030999024,459079.545660083,1327577.57665911
843905.174237498,426583.287841876,1270488.46207937
144390.886213662,-280242.024088404,-135851.137874742
503426.543460408,83471.2398600369,586897.783320445
146717.511201248,-274725.505953034,-128007.994751786
535169.512920365,118312.378645464,653481.891565828
239317.930177937,-179627.868516872,59690.0616610651
187924.654897297,-228061.669900353,-40137.0150030565
117212.154122984,-294995.832335638,-177783.678212654
178999.649576607,-228316.247775567,-49316.5981989604
111421.029651776,-292129.381100993,-180708.351449217
167024.329148922,-231710.629507064,-64686.3003581418
98811.2269610916,-296146.121905142,-197334.89494405
797633.401879335,407548.731894652,1205182.13377399
89189.2350593856,-307990.576460304,-218801.341400918
669583.695197183,277469.739054365,947053.434251548
546501.640015354,149509.965586867,696011.605602221
112902.497313773,-286779.582629577,-173877.085315803
661590.118836626,266628.3388426,928218.457679226
139161.969836257,-260487.893424638,-121325.923588381
119696.098661938,-275684.108103132,-155988.009441194
113999.207263613,-276861.948918178,-162862.741654565
136069.617531991,-250274.050406695,-114204.432874704
549350.564907876,167058.54262636,716409.107534236
145118.641545038,-240202.341134599,-95083.6995895606
658286.851654577,276840.963486245,935127.815140822
627463.369107828,241113.848212186,868577.217320014
696811.907729222,306185.373002562,1002997.28073178
870892.710404305,474895.449083143,1345788.15948745
173084.088072951,-231126.411385357,-58042.3233124052
719660.359104495,319234.682935132,1038895.04203963
108096.181171755,-297890.5541332,-189794.372961445
594627.664506231,193570.123944193,788197.788450425
619084.970586404,214606.837504167,833691.808090571
709353.960761399,301109.236398103,1010463.1971595
932439.059603643,518967.90069344,1451406.96029708
243701.436475346,-178676.63870164,65024.7977737067
272064.839590697,-147356.015154005,124708.824436692
270972.670335695,-146027.722326256,124944.948009439
600660.91147593,186055.868343982,786716.779819911
442346.473262737,24485.7988573632,466832.2721201
763737.317489876,345365.642645272,1109102.96013515
762080.316143302,337792.643886443,1099872.96002975
500677.077682294,70586.1706541092,571263.248336403
192187.827287994,-239158.755001681,-46970.9277136868
771143.362142099,343816.140949824,1114959.50309192
248260.849642564,-184935.336543089,63325.5130994751
98632.0286439108,-331464.00468674,-232831.976042829
523129.990939847,98611.6194216673,621741.610361515
720477.454949148,294220.442021428,1014697.89697058
166250.412283808,-265059.263367634,-98808.8510838263
76053.7364834194,-350790.094144603,-274736.357661184
203550.338750642,-217401.596670152,-13851.25791951
263552.63374282,-153786.854249369,109765.779493451
472530.222050656,57722.5065492668,530252.728599923
116302.888265414,-299593.772738696,-183290.884473282
124996.677282559,-285901.773890191,-160905.096607632
128211.337941558,-277936.896045714,-149725.558104156
163676.958737061,-237891.141312639,-74214.182575578
540632.200979191,142962.76786606,683594.968845252
525865.018135612,125621.574400498,651486.59253611
431544.516754556,29014.265086057,460558.781840613
509049.932500394,105892.518933227,614942.451433621
500857.994488636,95786.7021736448,596644.696662281
817211.234258819,410376.840923957,1227588.07518278
423411.755677254,9492.06600775259,432903.821685007
764923.783169582,350749.964176372,1115673.74734595
701877.834319787,281656.504993783,983534.339313569
565772.223002446,140679.584303754,706451.8073062
76604.2349061366,-350916.363685866,-274312.128779729
100759.024850081,-320873.42821813,-220114.403368049
548503.886447148,132256.931558843,680760.818005991
514469.997028888,95883.0832087237,610353.080237612
640559.386858986,220257.171711621,860816.558570607
668066.042514852,243962.097335678,912028.13985053
474561.269319622,46255.7524887467,520817.021808369
165541.939958149,-263604.44206595,-98062.5021078006
543724.274318754,118997.767736888,662722.042055641
605049.904555331,178237.429655151,783287.334210482
613286.014138893,183391.148024312,796677.162163205
690124.1805775,257088.825900129,947213.006477628
427181.859294016,-10247.0831157615,416934.776178254
574869.447059731,137598.031093924,712467.478153654
78044.9950033712,-361582.480272512,-283537.485269141
662315.915182618,228816.243955502,891132.15913812
731506.906344978,294078.550237451,1025585.45658243
450790.935058554,8365.93005670314,459156.865115257
181412.077311177,-261155.849318816,-79743.7720076391
587206.960425386,149053.128937247,736260.089362633
463678.30452528,22992.2146242473,486670.519149527
709136.958613033,268045.435808916,977182.394421948
484329.819926811,38688.8212647822,523018.641191594
245932.223217837,-200358.529957951,45573.6932598852
475117.336836949,32243.5959430029,507360.932779951
235247.772813479,-208168.740324716,27079.0324887631
461966.681131647,22070.2191187061,484036.900250353
79050.2805184453,-361225.60849373,-282175.327975284
576292.088395154,142141.242303301,718433.330698455
117678.265710748,-318911.869194892,-201233.603484144
485119.961794818,53918.7424990962,539038.704293914
765858.331993087,333703.324023964,1099561.65601705
492569.569911692,54709.7521612044,547279.322072896
549885.203441583,111075.365137449,660960.568579032
106258.146014705,-334439.039406805,-228180.893392099
78291.8895989932,-356756.157066403,-278464.26746741
567999.646721617,138991.19920922,706990.845930837
563784.928126518,132365.168804292,696150.09693081
533817.013720047,100108.661928646,633925.675648693
422930.6787625,-12503.9228047565,410426.755957744
92929.6485009584,-342317.266473092,-249387.617972134
740515.386508617,311043.841835789,1051559.22834441
602451.770632473,167667.56675965,770119.337392123
606474.444793575,168813.545285306,775287.990078881
948219.720679538,507684.776048932,1455904.49672847
858008.393180854,408841.989310743,1266850.3824916
640352.148082633,184276.105210372,824628.253293005
560462.13378381,101311.181892942,661773.315676752
89948.10899846,-370881.890689415,-280933.781690955
564527.035235607,110069.120052487,674596.155288094
75787.6319573543,-380498.347378883,-304710.715421529
669754.080038618,219946.53373257,889700.613771189
511764.90795657,58256.2970787875,570021.205035358
701649.411719564,247190.551824935,948839.963544499
82466.9212679489,-376150.132156714,-293683.210888765
792750.956537923,340570.799905759,1133321.75644368
688991.815334457,231064.284592073,920056.09992653
508613.324376834,46820.8749012866,555434.19927812
635601.511663939,173075.101375159,808676.613039098
715319.74165489,249922.968365127,965242.710020017
612443.964994097,142873.84491665,755317.809910747
114985.760259574,-356911.201628805,-241925.441369231
480724.557576544,14987.1772965707,495711.734873114
232601.459156734,-233323.236899701,-721.777742966486
967544.569752454,505653.382197606,1473197.95195006
654766.216031695,184366.094079845,839132.31011154
627309.735751707,153874.984275264,781184.720026972
655670.761758206,179736.381012438,835407.142770644
878000.352886279,399123.518102214,1277123.87098849
115689.064536882,-369837.198319603,-254148.133782721
169995.338205178,-309118.523057504,-139123.184852326
497564.227342041,23810.4373281995,521374.66467024
660247.905534681,186200.351137383,846448.256672064
645049.17576343,167952.432028448,813001.607791878
576387.979093529,96556.3846899919,672944.363783521
690700.303620017,209344.755090946,900045.058710963
597991.768754811,113215.848168866,711207.616923677
582934.259552855,96380.258367438,679314.517920293
807793.448877584,319751.280174826,1127544.72905241
675510.663746559,182189.970943027,857700.634689586
674528.54243672,178295.099334391,852823.641771112
590478.373954093,91398.1597766103,681876.533730703
613996.680755347,113558.97538847,727555.656143817
537323.150696136,35155.440291373,572478.590987509
537488.235103107,34931.820582914,572420.055686021
575042.69321634,72077.3330365444,647120.026252885
1170716.98463639,666740.015827307,1837457.00046369
916685.327446965,401606.052962354,1318291.38040932
773566.136455856,251919.405062725,1025485.54151858
108841.129315544,-416826.727734729,-307985.598419185
817472.043658834,299160.536609911,1116632.58026875
817668.555275804,294531.707184468,1112200.26246027
88125.2612752895,-439727.326692162,-351602.065416872
611428.962519453,91315.8458420561,702744.808361509
293335.987293523,-228066.948019822,65269.0392737001
690793.653735529,173529.741828431,864323.395563961
896164.2352515,376207.637917983,1272371.87316948
874341.239195547,348250.316503457,1222591.555699
670538.485871159,138833.936787967,809372.422659126
823900.975449879,290135.170442702,1114036.14589258
668824.866606318,130440.609280913,799265.475887231
565983.004684995,25710.7463206519,591693.751005647
634975.251219144,94593.9431784745,729569.194397619
574469.84677232,32812.9425073075,607282.789279628
532143.031655421,-9729.6747218418,522413.356933579
508504.381959651,-32872.8277251411,475631.55423451
121037.446622066,-419455.054879522,-298417.608257456
131069.997967874,-401969.153636051,-270899.155668177
547813.613809065,21888.9834532591,569702.597262324
812339.732863177,286326.585552248,1098666.31841543
986883.268177707,456289.473704581,1443172.74188229
561503.166335603,23464.4930028609,584967.659338464
654337.854044634,116221.250538059,770559.104582692
67476.9936901844,-472286.292974035,-404809.299283851
507920.130450339,-23496.5948622031,484423.535588136
636959.207499074,106233.517038757,743192.724537832
583276.281793696,51038.4840734608,634314.765867157
627735.172566785,94942.8839887267,722678.056555511
862059.535019927,327949.378097621,1190008.91311755
572130.470924051,32763.4721711314,604893.943095183
473416.337802818,-66171.0464796274,407245.29132319
862228.920760215,324086.576553993,1186315.49731421
539821.820457178,-3496.17173557128,536325.648721607
843051.518261802,300132.792738123,1143184.31099992
65757.0813400047,-481917.465857919,-416160.384517915
650959.279559178,111812.326154093,762771.605713272
575039.606977854,34314.0702180734,609353.677195928
451142.654565849,-89821.1687790583,361321.48578679
72021.762138062,-467092.677956375,-395070.915818313
704683.139554172,173821.73469996,878504.874254132
788568.795586094,255044.58741652,1043613.38300261
135346.459780551,-402199.504967356,-266853.045186804
113819.710233121,-416573.281561314,-302753.571328193
805122.85745063,282089.679203555,1087212.53665419
100227.969206524,-427323.597047631,-327095.627841108
582020.221372276,62001.1287021196,644021.350074396
547530.143184442,26716.329658178,574246.47284262
426165.262153887,-94837.2120008125,331328.050153075
735481.29245888,216348.971013112,951830.263471993
725017.196579251,202483.751877242,927500.948456494
618097.877896053,92385.2673200431,710483.145216096
703691.755918575,176702.223186448,880393.979105023
790919.319092081,261201.140538215,1052120.4596303
95539.7329958277,-438309.254614466,-342769.521618638
791520.325908866,265409.083931579,1056929.40984044
78031.6554324255,-452293.859708774,-374262.204276348
599851.1044666,77496.8377994822,677347.942266083
121566.39797034,-401838.931260606,-280272.533290266
522224.077894603,5910.47108939359,528134.548983996
634407.465611245,118237.730525151,752645.196136397
568268.887517615,50336.9296083289,618605.817125944
794291.740147654,275755.960256384,1070047.70040404
782632.632354993,259679.922993949,1042312.55534894
653301.141292776,126216.533622555,779517.67491533
574366.249212851,45420.2260656226,619786.475278474
549112.172586293,19686.8469273963,568799.019513689
904467.962930714,375008.640127715,1279476.60305843
164298.28960394,-371236.241432933,-206937.951828992
502655.735802815,-26277.0485152809,476378.687287534
91660.4084585855,-436540.187002601,-344879.778544016
223106.538063613,-297395.945444145,-74289.4073805329
833301.720388719,318105.834371751,1151407.55476047
733790.106896169,213444.092045142,947234.198941311
486165.82127917,-37545.7372553738,448620.084023796
127013.244904349,-395783.337980209,-268770.093075859
578168.706675046,62360.2741777773,640528.980852823
801617.208231785,284996.190096982,1086613.39832877
165362.406388169,-355859.035541148,-190496.629152978
596041.783415032,81136.9348188187,677178.71823385
598596.676092093,82547.2696811756,681143.945773269
698268.8161265,181068.505190351,879337.321316851
1099179.48438054,579161.282062627,1678340.76644317
514524.71604751,-15065.8202700058,499458.895777504
96489.3067287675,-432549.940544564,-336060.633815796
445886.046341226,-75526.5467895812,370359.499551644
534510.271848283,14652.4173367029,549162.689184986
855009.303153789,335156.332789173,1190165.63594296
787416.337270867,262143.058224202,1049559.39549507
819886.420590568,290433.722929529,1110320.1435201
583888.464911631,49803.5252806136,633691.990192244
536740.323349023,2119.11574785868,538859.439096882
560611.402522344,26250.4568551052,586861.859377449
735667.998919662,201183.501973281,936851.500892944
611342.512963146,73749.3770437294,685091.890006875
512692.299500877,-25835.4293746006,486856.870126277
548382.47625558,10621.3044703481,559003.780725928
722477.840317074,184857.004617158,907334.844934232
638610.148479912,98175.4310378941,736785.579517806
602571.77951883,60801.8633408892,663373.64285972
698971.270600242,156500.826305868,855472.09690611
839260.874206615,294468.670685178,1133729.54489179
121789.783913234,-427662.198008342,-305872.414095109
906499.72174272,364672.142486665,1271171.86422938
386412.042700939,-161275.683562516,225136.359138423
520559.605386838,-24026.3726953707,496533.232691467
519201.62210956,-24636.8389768363,494564.783132724
559614.607259086,16538.5178803004,576153.125139386
792650.909652943,249630.800504123,1042281.71015707
586035.213735554,39113.6215857083,625148.835321262
565727.869873376,18485.8910012487,584213.760874625
1002009.53622996,454815.152732536,1456824.68896249
516406.095064879,-38148.7741064934,478257.320958386
94361.1193489609,-459181.015773797,-364819.896424836
1093366.32432243,547990.842211997,1641357.16653443
93384.737805964,-460935.904863437,-367551.167057473
761949.772490786,215820.382867248,977770.155358034
557464.364850802,8020.25443441891,565484.619285221
120073.731944417,-429138.489935118,-309064.757990701
537661.033917246,-3930.85668828896,533730.177228957
883856.697872498,342672.608392145,1226529.30626464
117658.699332541,-429002.190817808,-311343.491485267
919657.772781192,380627.502695984,1300285.27547718
698440.679584129,153269.579498366,851710.259082495
908117.642619604,360694.343206063,1268811.98582567
536082.694459614,-17112.1161021891,518970.578357425
654407.520446262,101874.142209005,756281.662655267
636962.967673611,83074.6361990405,720037.603872652
783717.554336524,228798.63728039,1012516.19161691
135973.865343543,-422450.987197435,-286477.121853892
940328.786053499,389455.265175141,1329784.05122864
594096.297544733,36983.5215193114,631079.819064044
109294.061209097,-448059.685036705,-338765.623827608
520613.200412558,-28748.6123873409,491864.588025217
809088.388960128,260572.147662914,1069660.53662304
692293.742343678,139715.899909029,832009.642252707
804694.710962005,250107.621409136,1054802.33237114
584224.675785092,25773.3657096208,609998.041494713
127316.721310875,-431170.147752899,-303853.426442025
548219.434710991,-2578.73323007568,545640.701480915
706590.528521372,156200.887332045,862791.415853416
813086.407098736,260410.532887853,1073496.93998659
592052.310576906,35337.0452671702,627389.355844076
724750.458175975,167811.452158722,892561.910334697
719146.234743622,159744.239272213,878890.474015835
1045298.62878123,483577.191686285,1528875.82046751
492847.956053531,-76666.6641277436,416181.291925787
102726.349959352,-465058.990482259,-362332.640522907
624037.864467754,64555.6908758356,688593.55534359
590051.034661573,29870.7341026188,619921.768764191
114329.251246662,-445963.444460806,-331634.193214144
751704.292375257,199371.988426594,951076.280801851
495709.217872531,-59639.1699780125,436070.047894518
644343.409110659,90393.8071290632,734737.216239722
584082.181422129,28963.8718686758,613046.053290805
531262.325953605,-23973.0306553802,507289.295298225
735335.304690048,180903.490086336,916238.794776384
624030.529459928,66902.754651927,690933.284111855
709234.69142537,151361.060042103,860595.751467473
795230.647696278,235171.112081292,1030401.75977757
126540.342843924,-437126.264907611,-310585.922063687
180962.792022406,-374876.39649023,-193913.604467824
843331.730119466,294235.03877142,1137566.76889089
526904.201229493,-26824.3417547378,500079.859474755
707786.186603554,154895.491667853,862681.678271407
136025.05171903,-419132.238208429,-283107.1864894
556095.616657345,8430.67822156921,564526.294878914
92081.9605561832,-455369.024161736,-363287.063605553
1019640.87214185,480268.642386314,1499909.51452816
775261.93569956,228053.525262199,1003315.46096176
629694.961452734,78977.4831811974,708672.444633931
1158252.96935214,606564.295112218,1764817.26446435
708606.803635305,147000.213634344,855607.017269649
742691.767208157,178969.846489738,921661.613697894
796059.399947681,229723.199156953,1025782.59910463
799093.827163778,229280.423870553,1028374.25103433
110851.561160282,-462433.092397518,-351581.531237236
606132.178915041,41126.571280624,647258.750195666
667684.258143795,102401.692098879,770085.950242674
576961.834744386,10353.2827576147,587315.117502001
527282.046505553,-39082.111660255,488199.934845298
128937.368430801,-436341.680222607,-307404.311791806
581680.361569694,24207.3740915184,605887.735661213
92807.1730952244,-464688.880804942,-371881.707709718
701838.813366248,152616.772529634,854455.585895882
580741.376506183,29286.3024200516,610027.678926235
323123.140596863,-228464.413758385,94658.7268384785
734466.113409322,187128.89470855,921595.008117872
651369.617836131,101206.598742848,752576.216578979
720752.927421082,169236.447291456,889989.374712538
754061.809283667,200036.784640712,954098.593924378
523534.482000264,-33511.9336930116,490022.548307253
1246332.878363,690233.547505077,1936566.42586808
654756.628994684,87344.9106461871,742101.539640871
601732.371110467,33246.1420372477,634978.513147715
647725.027883098,79104.7094627555,726829.737345853
868516.261047129,298980.78825953,1167497.04930666
667437.590495429,93255.9016501487,760693.492145577
102138.338632868,-473183.31142622,-371044.972793352
547093.761085148,-19752.3843649355,527341.376720213
96675.705444009,-469421.235526311,-372745.530082302
433876.399185495,-123831.271138114,310045.128047381
738829.254015991,183610.691594014,922439.945610005
684792.23996289,126832.692331967,811624.932294856
521908.086194768,-37815.8688605753,484092.217334192
679880.567952096,121186.684242041,801067.252194137
1120078.26024524,559712.361153536,1679790.62139878
550002.744509173,-19454.6617537655,530548.082755407
503919.02459527,-64781.7606691413,439137.263926128
611430.825387119,44240.5324261861,655671.357813305
518254.256538178,-49241.8122050317,469012.444333146
91990.7413441868,-474261.167666816,-382270.426322629
528841.814379496,-28953.5671403482,499888.247239148
698264.82756746,141346.104038816,839610.931606276
595440.225713575,36516.7797944226,631957.005507998
650178.158670705,91024.6159745143,741202.774645219
549835.65737151,-10473.4699433184,539362.187428191
209415.238872361,-350321.814537057,-140906.575664696
593764.608614652,40370.2243875413,634134.833002193
166477.809280867,-387231.976000099,-220754.166719232
577862.408579737,31090.8874590692,608953.296038806
471554.401494721,-75390.2731126631,396164.128382058
755156.716978033,209843.552087706,965000.269065739
91539.1794124457,-456993.941004935,-365454.76159249
608834.306517607,68419.9056060352,677254.212123642
579429.076561256,38180.0598731776,617609.136434434
167677.654619247,-373887.977868991,-206210.323249744
181724.267383086,-353162.466395078,-171438.199011992
674728.633937157,146135.919603842,820864.553540999
1083650.25081283,552868.746272269,1636518.9970851
700991.460390467,161124.990776761,862116.451167228
765569.454584891,223298.583107868,988868.037692759
482580.016589923,-63148.4399638149,419431.576626108
609146.077132644,64845.5897057168,673991.666838361
650746.809690033,105677.492988456,756424.302678489
815834.288255328,269323.266544214,1085157.55479954
568357.545530906,17628.7772581364,585986.322789042
121862.506634146,-428800.627976136,-306938.12134199
594503.953677987,51480.1509854074,645984.104663395
624627.343915483,81066.4823826507,705693.826298134
429488.677753891,-115104.292382495,314384.385371396
784531.341308022,242223.345971597,1026754.68727962
698635.769988868,152558.391406464,851194.161395332
674256.580169847,125932.285117834,800188.865287681
104763.791151311,-445334.565187588,-340570.774036276
855973.250057533,313791.788085453,1169765.03814299
609421.613905256,62254.3087435329,671675.922648789
106679.036244877,-441190.154785288,-334511.118540411
571807.661802626,31774.3870931234,603582.04889575
700138.736396561,159889.919326722,860028.655723284
608668.530061169,66028.7635056339,674697.293566803
1008371.16893611,464955.951385985,1473327.12032209
783178.300474266,232216.228532326,1015394.52900659
617855.601763267,63314.2698477506,681169.871611018
92876.4668193044,-462372.304789942,-369495.837970638
697688.264944658,150666.426560199,848354.691504858
601003.172185853,51790.5785531785,652793.750739031
224893.968447164,-324840.459725519,-99946.4912783551
927526.991776862,383659.572660312,1311186.56443717
682514.639716894,132481.51999678,814996.159713674
115434.452936811,-436490.633251354,-321056.180314543
559539.264774329,15384.8443419968,574924.109116326
625805.210626486,81730.2983527426,707535.508979229
83803.7934621781,-461317.029275346,-377513.235813168
76752.2805027817,-460188.362678914,-383436.082176133
654970.76359845,126144.580803096,781115.344401546
645693.763222962,115026.325717318,760720.08894028
72494.5383366159,-459831.070356111,-387336.532019495
956227.695414367,432000.225157297,1388227.92057166
281671.454691872,-249613.197794289,32058.2568975832
1025796.98126291,499046.343335001,1524843.32459791
692810.445195363,157878.035280449,850688.480475812
527056.720790638,-10231.9421567394,516824.778633898
67141.0832809879,-469671.044583249,-402529.961302261
148103.70922908,-380416.70339243,-232312.99416335
569224.021825686,47450.5327858373,616674.554611523
562119.655830857,39797.5075957149,601917.163426572
723164.694372514,200443.130512235,923607.824884749
971241.85753355,445394.873446741,1416636.73098029
673052.19107833,139919.727649773,812971.918728103
556816.156272293,21613.3381022093,578429.494374502
618178.825321052,82925.9283811072,701104.753702159
551829.853371599,15469.5750202405,567299.42839184
506936.610221337,-29363.7256905741,477572.884530763
684736.44421325,149251.365303282,833987.809516532
715121.623078913,177413.616187994,892535.239266907
229414.793412393,-310984.39666693,-81569.6032545373
528220.147177891,-6573.95673773768,521646.190440153
634255.531367563,99888.4310290534,734143.962396617
630013.530914212,94249.3272268719,724262.858141084
630328.542422321,93282.5654727326,723611.107895054
167901.731957359,-370406.456316682,-202504.724359323
471230.025172623,-60462.0076049024,410768.01756772
306178.871591476,-224197.870536224,81981.0010552515
553219.820396254,26936.4731117916,580156.293508046
1025753.00113039,499300.644102804,1525053.6452332
116206.835200545,-418437.961148165,-302231.12594762
591495.773924411,64263.9450477664,655759.718972178
114781.849661045,-413260.893445542,-298479.043784497
637819.259395369,117080.905000267,754900.164395635
670297.865956704,147828.148694211,818126.014650915
133404.576207544,-391299.39814993,-257894.821942386
712593.507131708,194798.583029683,907392.09016139
268285.588459186,-252553.564747441,15732.0237117445
653976.165105682,137683.644431539,791659.809537222
102567.786739288,-415810.629122917,-313242.842383629
808317.895030102,297255.837543646,1105573.73257375
438512.281730244,-77379.0989441064,361133.182786138
793408.263013034,279080.661103322,1072488.92411636
511606.264503336,-7219.96178101165,504386.302722324
96885.8886212415,-421563.503492687,-324677.614871446
596764.119909517,85720.7626248031,682484.88253432
1315179.5491996,802919.264865922,2118098.81406552
554435.171894236,28783.0652218628,583218.237116099
264296.768872478,-261566.204840933,2730.56403154507
563860.43106894,42713.8294178399,606574.26048678
848904.702034185,327305.018758206,1176209.72079239
103914.563915623,-422978.152379885,-319063.588464262
913867.360708163,394437.61643132,1308304.97713948
515649.404589429,-10214.7473606003,505434.657228829
656706.241045538,131292.281640957,787998.522686495
633329.648167037,105963.201349443,739292.84951648
562553.099265088,33663.3915753982,596216.490840486
281643.713742282,-247515.79035456,34127.9233877217
712740.105081495,188071.009794842,900811.114876338
559161.459725237,31587.1928525665,590748.652577804
736253.236359645,208423.865790521,944677.102150166
683530.143449208,152442.457428189,835972.600877397
556501.40797044,23122.7062114216,579624.114181861
504903.579388161,-28549.489879612,476354.089508549
193511.881184293,-339152.804436222,-145640.923251929
662130.229712491,135509.411351613,797639.641064104
72215.5089275329,-456419.16716124,-384203.658233707
92913.7522251469,-427679.23291376,-334765.480688613
101789.090964526,-411287.961851557,-309498.870887031
714835.875308767,208973.870541046,923809.745849813
549543.236608787,40346.9931097287,589890.229718516
1082421.07454236,572768.016116342,1655189.0906587
149575.557322903,-369570.602560154,-219995.045237251
177152.08563957,-335476.987920095,-158324.902280526
165711.845772136,-340986.777934309,-175274.932162173
806603.650486426,305905.901333261,1112509.55181969
551239.441929341,45552.1924875822,596791.634416924
173961.210387436,-332297.917571424,-158336.707183988
100630.407299366,-399773.137540563,-299142.730241196
76118.903710288,-417309.427978261,-341190.524267973
